sender_id,receiver_id,amount,device_id,location,merchant_name,transaction_type,timestamp,txn_frequency,user_avg_amount,amount_vs_avg,device_change,location_change,rule_score,fraud_probability,fraud_flag
USER002,USER003,180160,DEV8,Chennai,Swiggy,CARD,2026-03-06 09:42:27.556690,19,5215,34.54650047938639,0,0,40,0.24673694,0
USER001,USER003,74878,DEV6,Mumbai,Swiggy,UPI,2026-03-05 22:22:59.564704,55,5626,13.309278350515465,0,1,75,0.63164,1
USER004,USER003,185122,DEV3,Chennai,Amazon,CARD,2026-03-05 21:29:26.572215,33,3036,60.975625823451914,1,1,75,0.3474536,0
USER002,USER002,6829,DEV12,Chennai,Amazon,UPI,2026-03-05 22:13:21.579300,57,3468,1.9691464821222606,1,1,35,0.28902155,0
USER004,USER004,182097,DEV3,Bangalore,Flipkart,ONLINE,2026-03-06 12:07:34.587331,32,5071,35.90948530861763,1,1,75,0.4387517,0
USER004,USER001,98124,DEV10,Bangalore,Amazon,ONLINE,2026-03-06 12:01:43.594362,1,3292,29.806804374240585,0,0,40,0.22043741,0
USER004,USER004,172688,DEV16,Hyderabad,Amazon,UPI,2026-03-06 07:28:45.601373,32,7064,24.446206115515288,0,0,60,0.3416006,0
USER004,USER002,67586,DEV11,Delhi,Flipkart,ONLINE,2026-03-06 08:53:05.608892,49,3487,19.382277028964726,0,1,75,0.65630937,1
USER003,USER001,35101,DEV16,Chennai,Paytm,UPI,2026-03-06 05:36:56.616421,54,4210,8.337529691211401,1,0,20,0.5326761,1
USER004,USER004,135757,DEV8,Bangalore,Flipkart,UPI,2026-03-05 22:47:10.624434,11,2207,61.51200724966017,0,0,40,0.17922302,0
USER005,USER005,131463,DEV1,Chennai,Amazon,ONLINE,2026-03-06 13:29:33.632544,22,4979,26.403494677646112,1,1,55,0.4591663,0
USER001,USER002,157261,DEV20,Hyderabad,Zomato,UPI,2026-03-06 21:27:04.640569,17,6055,25.972089182493807,0,0,40,0.5161845,1
USER005,USER005,70317,DEV4,Mumbai,Amazon,ONLINE,2026-03-06 00:15:38.647930,48,7078,9.934586041254592,1,0,80,0.5415335,1
USER002,USER002,54269,DEV2,Mumbai,Paytm,ONLINE,2026-03-06 04:10:08.655462,42,7991,6.791265173319985,0,0,40,0.64245397,1
USER002,USER001,29000,DEV12,Bangalore,Swiggy,CARD,2026-03-06 19:10:01.663483,15,6936,4.1810841983852365,0,1,15,0.27730498,0
USER001,USER001,186743,DEV7,Bangalore,Flipkart,CARD,2026-03-06 02:30:10.670330,32,5005,37.31128871128871,1,0,80,0.4314601,0
USER003,USER002,172058,DEV8,Mumbai,Amazon,UPI,2026-03-06 23:04:31.677857,11,5327,32.29923033602403,0,1,55,0.5246087,1
USER005,USER004,147887,DEV13,Bangalore,Zomato,ONLINE,2026-03-06 05:30:21.685384,36,6544,22.598869193154034,1,1,75,0.5517264,1
USER001,USER003,154062,DEV4,Hyderabad,Paytm,ONLINE,2026-03-06 20:07:16.693405,34,4688,32.86305460750853,0,1,75,0.3663081,0
USER002,USER002,38209,DEV11,Delhi,Flipkart,CARD,2026-03-06 08:29:22.700910,17,7545,5.064148442677269,0,0,0,0.043074798,0
USER001,USER005,122787,DEV20,Delhi,Paytm,CARD,2026-03-06 18:48:24.707931,58,5708,21.511387526278906,0,1,75,0.6569774,1
USER003,USER003,29857,DEV15,Hyderabad,Swiggy,CARD,2026-03-05 20:08:34.716457,40,7091,4.210548582710478,1,0,20,0.24685945,0
USER004,USER004,162794,DEV17,Hyderabad,Swiggy,UPI,2026-03-06 12:04:58.723491,35,2514,64.75497215592681,0,0,60,0.32295382,0
USER005,USER004,69354,DEV3,Delhi,Amazon,UPI,2026-03-06 01:28:40.731001,39,7703,9.003505127872257,0,1,95,0.8014142,1
USER005,USER001,178654,DEV17,Chennai,Flipkart,ONLINE,2026-03-06 12:30:05.739527,60,6147,29.063608264193917,0,1,75,0.6193421,1
USER003,USER001,76448,DEV2,Mumbai,Amazon,ONLINE,2026-03-06 07:48:43.746566,19,4212,18.150047483380817,1,1,55,0.39515743,0
USER003,USER003,116760,DEV15,Hyderabad,Swiggy,CARD,2026-03-06 22:04:07.754689,43,5134,22.742500973899492,0,1,75,0.66121215,1
USER003,USER003,86899,DEV18,Bangalore,Unknown,ONLINE,2026-03-05 22:16:52.762707,12,3766,23.074614976101966,1,0,40,0.3213901,0
USER003,USER004,49947,DEV20,Bangalore,Swiggy,CARD,2026-03-06 04:49:42.770230,24,7085,7.049682427664079,1,1,35,0.44926545,0
USER003,USER003,30230,DEV3,Bangalore,Unknown,UPI,2026-03-05 22:30:03.777847,31,6864,4.404137529137529,0,0,20,0.08940996,0
USER005,USER004,49437,DEV19,Delhi,Amazon,ONLINE,2026-03-06 09:52:10.784868,11,7765,6.366645202833226,1,1,15,0.39049706,0
USER003,USER004,45953,DEV9,Delhi,Flipkart,CARD,2026-03-06 03:01:55.792886,22,6076,7.563034891375906,1,1,35,0.51397455,1
USER002,USER001,190366,DEV1,Hyderabad,Zomato,UPI,2026-03-06 13:31:30.800456,28,6197,30.719057608520252,0,1,75,0.5886794,1
USER002,USER005,35531,DEV9,Delhi,Zomato,CARD,2026-03-06 13:19:28.807980,12,2021,17.580900544285008,1,1,15,0.5623775,1
USER004,USER004,83026,DEV17,Chennai,Unknown,UPI,2026-03-05 20:03:22.816009,7,3789,21.912377936130905,1,1,55,0.41599226,0
USER005,USER001,180594,DEV20,Bangalore,Unknown,CARD,2026-03-06 19:04:35.823028,52,3031,59.58231606730452,1,1,75,0.64852405,1
USER001,USER005,28152,DEV13,Delhi,Flipkart,ONLINE,2026-03-06 21:50:53.830056,11,2179,12.919687930243231,1,0,0,0.27851492,0
USER003,USER001,85901,DEV11,Delhi,Zomato,CARD,2026-03-06 00:20:17.837069,55,5697,15.07828681762331,0,0,80,0.4140329,0
USER001,USER003,1303,DEV20,Delhi,Paytm,UPI,2026-03-05 20:14:04.845089,38,5724,0.22763801537386444,0,1,35,0.28294125,0
USER005,USER004,47263,DEV17,Bangalore,Unknown,CARD,2026-03-06 13:47:17.852110,15,6823,6.927011578484538,0,1,15,0.3494212,0
USER001,USER004,138336,DEV14,Chennai,Amazon,ONLINE,2026-03-06 23:13:03.860630,59,6413,21.571183533447684,0,0,60,0.37562057,0
USER003,USER003,92249,DEV12,Hyderabad,Flipkart,CARD,2026-03-06 04:08:09.867657,60,3957,23.312863280262825,0,0,80,0.45792106,0
USER003,USER001,110467,DEV16,Chennai,Zomato,ONLINE,2026-03-06 01:33:34.875179,53,3501,31.55298486146815,0,0,80,0.56525236,1
USER003,USER002,87107,DEV16,Chennai,Swiggy,UPI,2026-03-06 04:45:26.882690,3,6902,12.62054476963199,1,1,75,0.41234022,0
USER001,USER003,62947,DEV8,Chennai,Zomato,CARD,2026-03-06 18:40:46.890717,42,3782,16.64383923849815,0,1,75,0.65560144,1
USER003,USER004,181798,DEV16,Bangalore,Amazon,ONLINE,2026-03-05 21:00:36.898738,58,6019,30.20402060142881,1,0,60,0.3955466,0
USER001,USER001,170378,DEV14,Delhi,Unknown,ONLINE,2026-03-06 13:28:03.906256,48,3084,55.24578469520104,1,1,75,0.67699325,1
USER003,USER004,50694,DEV17,Bangalore,Zomato,UPI,2026-03-06 02:16:51.913767,46,3406,14.883734586024662,1,1,55,0.70825285,1
USER004,USER005,159601,DEV17,Chennai,Paytm,CARD,2026-03-06 02:25:57.921302,4,6644,24.021824202287778,1,1,75,0.5269494,1
USER003,USER004,25269,DEV13,Mumbai,Swiggy,ONLINE,2026-03-06 11:56:06.929862,42,4525,5.584309392265193,0,0,20,0.19805795,0
USER005,USER004,145226,DEV10,Mumbai,Flipkart,ONLINE,2026-03-06 05:41:00.937884,52,7120,20.39691011235955,0,1,75,0.48424986,0
USER001,USER005,109140,DEV11,Hyderabad,Paytm,CARD,2026-03-05 21:13:34.945400,19,5153,21.179895206675724,0,0,40,0.42876172,0
USER004,USER005,51584,DEV15,Bangalore,Flipkart,UPI,2026-03-06 23:08:14.952109,57,7903,6.527141591800582,1,1,35,0.6754524,1
USER001,USER003,33503,DEV7,Bangalore,Flipkart,UPI,2026-03-05 19:59:28.959640,38,2560,13.087109375,0,0,20,0.47654018,0
USER004,USER005,99727,DEV18,Delhi,Flipkart,CARD,2026-03-06 15:40:39.967965,47,3548,28.10794813979707,0,1,75,0.6005441,1
USER005,USER003,87820,DEV14,Chennai,Paytm,UPI,2026-03-06 04:46:27.975490,28,4070,21.577395577395578,1,0,80,0.53208506,1
USER004,USER004,152987,DEV19,Hyderabad,Swiggy,ONLINE,2026-03-06 13:42:10.982013,36,6188,24.72317388493859,1,0,60,0.52125084,1
USER004,USER004,162086,DEV18,Delhi,Amazon,UPI,2026-03-06 11:34:38.990382,41,2924,55.43296853625171,0,1,75,0.6398955,1
USER004,USER003,184537,DEV18,Hyderabad,Zomato,UPI,2026-03-06 04:26:16.997906,43,4984,37.02588282504013,1,0,80,0.46202815,0
USER003,USER001,196905,DEV18,Mumbai,Paytm,UPI,2026-03-06 05:36:20.005426,11,6816,28.888644366197184,1,0,40,0.26624203,0
USER004,USER001,118670,DEV5,Hyderabad,Flipkart,UPI,2026-03-06 22:45:22.013643,29,6541,18.14248585843143,0,0,60,0.40354764,0
USER005,USER005,186848,DEV5,Hyderabad,Amazon,UPI,2026-03-05 22:18:23.021670,4,4354,42.91410197519522,1,1,55,0.4723626,0
USER004,USER005,96943,DEV20,Hyderabad,Zomato,UPI,2026-03-06 18:29:50.029180,42,3139,30.883402357438676,1,0,60,0.53961134,1
USER001,USER001,72875,DEV6,Chennai,Swiggy,CARD,2026-03-06 14:06:29.036719,51,5699,12.78733111072118,0,0,60,0.5299946,1
USER004,USER002,102524,DEV14,Delhi,Flipkart,ONLINE,2026-03-06 10:51:45.043728,8,5449,18.815195448706184,1,0,40,0.27576244,0
USER002,USER003,195455,DEV8,Delhi,Flipkart,CARD,2026-03-06 22:10:20.051243,56,3573,54.70333053456479,1,1,75,0.6534269,1
USER004,USER001,11153,DEV4,Chennai,Paytm,UPI,2026-03-06 10:05:10.058768,3,7644,1.4590528519099948,0,0,0,0.043092813,0
USER001,USER003,178906,DEV8,Bangalore,Unknown,UPI,2026-03-06 00:31:46.067337,29,4979,35.932114882506525,1,0,80,0.64286995,1
USER005,USER001,132336,DEV17,Bangalore,Paytm,UPI,2026-03-06 22:35:20.074848,11,6770,19.547415066469718,1,0,40,0.31455103,0
USER003,USER005,28920,DEV11,Delhi,Swiggy,ONLINE,2026-03-06 21:04:55.082863,25,2906,9.9518238128011,1,1,15,0.56298816,1
USER002,USER005,181223,DEV11,Hyderabad,Unknown,UPI,2026-03-05 22:55:14.090900,54,2350,77.11617021276595,0,1,75,0.6230928,1
USER004,USER005,119332,DEV7,Delhi,Zomato,ONLINE,2026-03-06 10:02:01.098442,14,4305,27.719396051103367,1,0,40,0.25493792,0
USER002,USER005,60658,DEV9,Mumbai,Amazon,UPI,2026-03-06 04:28:06.106462,20,2378,25.507989907485282,1,0,60,0.68886876,1
USER005,USER003,152865,DEV1,Mumbai,Amazon,CARD,2026-03-06 13:07:27.113978,39,7888,19.379437119675455,0,0,60,0.41973245,0
USER003,USER002,76484,DEV19,Hyderabad,Paytm,CARD,2026-03-06 12:14:48.121830,28,2657,28.785848701543095,0,0,60,0.6750917,1
USER001,USER005,24776,DEV15,Mumbai,Unknown,ONLINE,2026-03-06 21:18:06.129388,37,4161,5.954337899543379,0,1,35,0.28048053,0
USER002,USER004,11813,DEV7,Chennai,Unknown,ONLINE,2026-03-06 16:37:28.137910,24,6248,1.890685019206146,1,1,15,0.22945552,0
USER002,USER001,54603,DEV17,Chennai,Amazon,CARD,2026-03-06 17:50:56.144729,46,3005,18.17071547420965,1,1,35,0.60818106,1
USER001,USER004,96523,DEV12,Bangalore,Unknown,ONLINE,2026-03-06 01:15:54.152756,39,4596,21.001523063533508,0,1,95,0.74864554,1
USER001,USER003,64387,DEV17,Hyderabad,Paytm,UPI,2026-03-06 16:40:00.159870,50,6272,10.26578443877551,1,0,60,0.64384294,1
USER003,USER002,46549,DEV4,Delhi,Amazon,CARD,2026-03-06 01:57:34.167401,20,7640,6.092801047120419,1,1,35,0.56005716,1
USER004,USER001,101272,DEV5,Chennai,Unknown,UPI,2026-03-06 04:16:14.174416,4,5507,18.38968585436717,0,0,60,0.192518,0
USER001,USER005,173688,DEV19,Delhi,Amazon,ONLINE,2026-03-06 00:32:23.183442,45,6435,26.991142191142192,1,1,95,0.75601286,1
USER003,USER001,81796,DEV7,Bangalore,Paytm,CARD,2026-03-05 20:16:19.190464,25,2098,38.98760724499523,0,1,55,0.4217006,0
USER003,USER004,87428,DEV9,Bangalore,Paytm,UPI,2026-03-06 23:14:49.197990,1,5131,17.039173650360553,0,0,40,0.18819652,0
USER001,USER004,80563,DEV3,Chennai,Flipkart,ONLINE,2026-03-06 13:51:44.206016,35,6433,12.523394994559304,0,0,60,0.3832474,0
USER002,USER001,151695,DEV8,Bangalore,Zomato,UPI,2026-03-06 13:06:39.212528,6,7034,21.565965311344897,0,0,40,0.2550647,0
USER005,USER004,15304,DEV8,Mumbai,Unknown,UPI,2026-03-06 07:48:41.220571,25,3421,4.473545746857644,1,1,15,0.15111472,0
USER005,USER003,99428,DEV19,Chennai,Unknown,UPI,2026-03-06 20:36:50.229097,25,7282,13.653941224938205,1,0,40,0.2776072,0
USER001,USER005,174509,DEV12,Bangalore,Swiggy,ONLINE,2026-03-06 04:17:13.236106,22,6733,25.91846130996584,1,1,75,0.47068757,0
USER002,USER005,41933,DEV6,Chennai,Amazon,UPI,2026-03-06 08:34:25.244617,27,4285,9.785997666277712,1,1,35,0.66801393,1
USER005,USER002,169896,DEV2,Delhi,Unknown,ONLINE,2026-03-06 19:39:26.252664,60,6787,25.0325622513629,1,0,60,0.42345414,0
USER001,USER002,150999,DEV18,Hyderabad,Zomato,CARD,2026-03-06 08:37:04.260197,9,4238,35.62977819726286,1,0,40,0.2932373,0
USER003,USER001,36165,DEV6,Chennai,Amazon,CARD,2026-03-06 12:44:36.267260,24,5118,7.066236811254396,0,0,0,0.20443754,0
USER002,USER004,163931,DEV15,Mumbai,Unknown,ONLINE,2026-03-06 04:08:57.275281,55,4229,38.76353747930953,1,0,80,0.55182165,1
USER002,USER001,138568,DEV1,Mumbai,Unknown,ONLINE,2026-03-06 15:10:23.282798,42,4504,30.765541740674955,1,1,75,0.6354166,1
USER002,USER001,164051,DEV13,Mumbai,Swiggy,ONLINE,2026-03-05 22:53:56.290547,57,3629,45.20556627170019,0,0,60,0.4625433,0
USER002,USER004,100869,DEV16,Bangalore,Amazon,ONLINE,2026-03-06 02:52:27.298082,20,7864,12.826678535096644,0,0,60,0.329975,0
USER005,USER005,34438,DEV20,Mumbai,Amazon,ONLINE,2026-03-05 23:57:57.305602,25,2701,12.750092558311737,1,1,15,0.40977576,0
USER004,USER003,88495,DEV10,Mumbai,Amazon,CARD,2026-03-06 22:12:51.313691,8,7290,12.13923182441701,0,1,55,0.39904177,0
USER005,USER001,124445,DEV18,Mumbai,Swiggy,UPI,2026-03-06 00:43:18.321218,44,5611,22.178756014970592,0,0,80,0.48308384,0
USER001,USER001,95855,DEV13,Bangalore,Unknown,UPI,2026-03-06 11:48:46.328242,38,5779,16.586779719674684,0,1,75,0.5942586,1
USER001,USER002,151457,DEV12,Bangalore,Paytm,CARD,2026-03-06 03:59:36.337121,29,5910,25.627241962774956,1,0,80,0.6312222,1
USER003,USER003,198051,DEV19,Delhi,Zomato,CARD,2026-03-05 23:18:29.344636,32,4303,46.02626074831513,0,0,60,0.38198656,0
USER002,USER004,151476,DEV19,Bangalore,Amazon,ONLINE,2026-03-06 11:38:26.352164,17,5489,27.596283476042995,1,0,40,0.27047524,0
USER001,USER001,199109,DEV3,Mumbai,Flipkart,CARD,2026-03-06 19:18:05.359183,26,3628,54.88120176405733,1,0,60,0.5273506,1
USER002,USER005,133546,DEV12,Mumbai,Unknown,UPI,2026-03-06 09:11:58.366705,41,2227,59.96677144140099,1,0,60,0.53735,1
USER004,USER003,140832,DEV8,Hyderabad,Flipkart,ONLINE,2026-03-06 08:41:19.374720,41,6716,20.96962477665277,0,0,60,0.41831332,0
USER001,USER005,105699,DEV17,Chennai,Amazon,CARD,2026-03-06 13:53:07.381744,26,7655,13.807838014369693,0,0,60,0.5934891,1
USER004,USER002,29488,DEV19,Bangalore,Amazon,ONLINE,2026-03-06 06:01:39.389294,43,6199,4.756896273592515,1,0,20,0.22183608,0
USER005,USER004,198558,DEV9,Delhi,Flipkart,UPI,2026-03-06 00:40:36.396817,1,5769,34.418096723868956,0,1,75,0.49950007,0
USER002,USER005,79655,DEV3,Hyderabad,Flipkart,UPI,2026-03-06 07:07:00.403823,13,5145,15.482021379980564,0,1,55,0.45893276,0
USER001,USER002,51408,DEV10,Hyderabad,Unknown,CARD,2026-03-06 09:32:05.412839,59,4875,10.54523076923077,0,1,35,0.7350119,1
USER003,USER003,130898,DEV10,Mumbai,Flipkart,CARD,2026-03-05 20:25:45.420397,2,4236,30.901322001888573,0,1,55,0.3508869,0
USER001,USER005,38190,DEV17,Chennai,Swiggy,CARD,2026-03-05 19:55:06.427923,43,2588,14.756568778979908,0,0,20,0.4409883,0
USER001,USER003,29726,DEV14,Delhi,Unknown,UPI,2026-03-06 02:58:59.436436,44,7903,3.7613564469188914,1,1,55,0.57764363,1
USER002,USER004,87501,DEV8,Delhi,Amazon,CARD,2026-03-06 22:18:09.443473,26,6541,13.377312337563064,1,1,75,0.49022153,0
USER005,USER002,51981,DEV13,Mumbai,Swiggy,ONLINE,2026-03-06 01:25:57.451497,44,6688,7.772278708133971,1,0,40,0.5065494,1
USER005,USER002,63675,DEV13,Bangalore,Flipkart,ONLINE,2026-03-05 23:31:25.459023,17,4395,14.488054607508532,1,1,55,0.64724076,1
USER003,USER005,191626,DEV8,Bangalore,Flipkart,UPI,2026-03-06 04:16:39.467036,45,2644,72.47579425113464,0,0,80,0.4278902,0
USER003,USER001,53388,DEV9,Bangalore,Flipkart,UPI,2026-03-06 06:10:52.475075,12,5557,9.607342091056326,1,0,0,0.29264146,0
USER003,USER004,133420,DEV20,Chennai,Unknown,UPI,2026-03-05 21:57:06.482424,5,4739,28.15361890694239,1,0,40,0.20954463,0
USER001,USER005,140711,DEV8,Chennai,Flipkart,ONLINE,2026-03-06 22:37:51.489959,13,3693,38.10208502572434,0,1,55,0.37699276,0
USER001,USER004,50262,DEV13,Chennai,Unknown,ONLINE,2026-03-06 15:17:32.497985,40,2184,23.013736263736263,1,1,35,0.74447894,1
USER003,USER002,102346,DEV9,Bangalore,Zomato,UPI,2026-03-06 07:37:53.506328,37,7108,14.398705683736635,1,1,75,0.6271637,1
USER005,USER001,128807,DEV19,Bangalore,Unknown,CARD,2026-03-06 13:27:42.514349,41,2919,44.12709832134293,1,0,60,0.37974203,0
USER005,USER001,43010,DEV7,Delhi,Flipkart,CARD,2026-03-06 07:08:20.521869,4,5481,7.847108191935778,0,1,15,0.4054579,0
USER004,USER001,28036,DEV4,Chennai,Flipkart,UPI,2026-03-06 18:17:27.529899,36,5636,4.974449964513839,0,0,20,0.19198118,0
USER004,USER003,180910,DEV17,Delhi,Flipkart,CARD,2026-03-06 01:34:25.537417,60,4289,42.17999533690837,0,0,80,0.5001386,1
USER004,USER001,147787,DEV18,Chennai,Amazon,UPI,2026-03-06 10:02:39.545946,9,3381,43.71103223898255,0,0,40,0.28475294,0
USER005,USER002,37532,DEV12,Bangalore,Flipkart,ONLINE,2026-03-06 02:04:41.552466,54,3592,10.448775055679286,1,0,40,0.61624503,1
USER002,USER001,16576,DEV4,Hyderabad,Swiggy,UPI,2026-03-06 18:14:43.561014,18,3601,4.603165787281311,0,1,15,0.14898439,0
USER003,USER002,49645,DEV7,Chennai,Amazon,CARD,2026-03-06 17:53:55.568540,29,3969,12.508188460569412,0,0,20,0.40377522,0
USER005,USER001,78170,DEV17,Chennai,Paytm,ONLINE,2026-03-06 04:15:18.576573,29,6095,12.82526661197703,1,0,80,0.4958961,0
USER001,USER002,55411,DEV15,Hyderabad,Paytm,UPI,2026-03-05 20:12:04.584084,21,3659,15.143755124350916,1,0,0,0.3062545,0
USER005,USER004,150531,DEV9,Delhi,Amazon,UPI,2026-03-06 11:21:45.591168,20,5628,26.74680170575693,1,1,55,0.4555809,0
USER003,USER002,15059,DEV18,Delhi,Amazon,UPI,2026-03-06 13:30:47.598694,48,6554,2.297680805614892,0,1,35,0.3068746,0
USER004,USER001,4734,DEV20,Mumbai,Swiggy,CARD,2026-03-06 19:13:07.605699,21,5368,0.8818926974664679,0,1,15,0.17814364,0
USER003,USER002,128556,DEV6,Mumbai,Flipkart,UPI,2026-03-06 03:55:15.613741,32,6140,20.93745928338762,1,0,80,0.3364779,0
USER002,USER005,148155,DEV1,Delhi,Flipkart,UPI,2026-03-06 17:33:38.620760,2,6179,23.97718077358796,0,1,55,0.4672579,0
USER001,USER001,130563,DEV20,Delhi,Zomato,CARD,2026-03-06 07:25:00.629280,43,6868,19.010337798485732,0,0,60,0.49339998,0
USER002,USER004,134939,DEV6,Bangalore,Unknown,ONLINE,2026-03-06 10:35:32.636300,1,5707,23.64447170141931,0,1,55,0.320535,0
USER004,USER005,167428,DEV18,Delhi,Flipkart,CARD,2026-03-06 02:40:09.644339,21,3335,50.20329835082459,1,1,75,0.5248315,1
USER004,USER003,55348,DEV2,Chennai,Amazon,UPI,2026-03-06 15:30:17.652665,27,6447,8.58507833100667,1,0,20,0.36911508,0
USER003,USER004,141557,DEV1,Mumbai,Unknown,UPI,2026-03-06 15:38:56.660701,16,6644,21.305990367248647,0,0,40,0.32926553,0
USER002,USER005,55749,DEV1,Delhi,Flipkart,CARD,2026-03-06 06:14:18.667721,6,7560,7.374206349206349,1,1,15,0.4669468,0
USER004,USER001,58850,DEV14,Mumbai,Flipkart,CARD,2026-03-06 07:26:22.674547,53,4461,13.19210939251289,0,1,35,0.7608767,1
USER005,USER002,148291,DEV18,Chennai,Zomato,ONLINE,2026-03-05 22:27:05.682573,21,3412,43.4616060961313,1,0,40,0.41922748,0
USER004,USER004,62263,DEV14,Chennai,Swiggy,ONLINE,2026-03-06 05:08:00.689593,24,6264,9.939814814814815,0,0,40,0.5762711,1
USER003,USER002,131155,DEV9,Chennai,Swiggy,UPI,2026-03-06 02:47:13.697614,15,5967,21.98005698005698,0,1,75,0.47483286,0
USER001,USER001,133154,DEV10,Bangalore,Swiggy,UPI,2026-03-06 14:27:14.705635,12,5782,23.02905569007264,1,1,55,0.50566155,1
USER002,USER004,40135,DEV8,Hyderabad,Zomato,CARD,2026-03-06 13:15:24.712651,49,6593,6.087517063552252,1,1,35,0.5726797,1
USER004,USER003,162576,DEV9,Delhi,Paytm,UPI,2026-03-06 00:26:54.720706,52,7863,20.67607783288821,0,0,80,0.55038786,1
USER003,USER005,9049,DEV8,Hyderabad,Paytm,UPI,2026-03-06 11:43:34.727720,49,2223,4.070625281151597,0,1,35,0.29162014,0
USER003,USER001,3667,DEV16,Hyderabad,Zomato,ONLINE,2026-03-06 02:55:06.735734,48,2530,1.449407114624506,0,0,40,0.2200089,0
USER001,USER005,45313,DEV15,Mumbai,Swiggy,CARD,2026-03-05 21:52:07.743249,14,3603,12.57646405772967,0,1,15,0.46871242,0
USER003,USER005,186845,DEV10,Mumbai,Flipkart,CARD,2026-03-06 12:47:23.751268,29,2657,70.32179149416635,0,0,60,0.35147038,0
USER003,USER005,193469,DEV9,Hyderabad,Amazon,CARD,2026-03-06 11:43:39.758796,49,4496,43.031361209964416,0,0,60,0.6173862,1
USER003,USER001,105846,DEV2,Hyderabad,Amazon,CARD,2026-03-06 21:32:36.766300,60,7009,15.101441004422885,1,0,60,0.4535993,0
USER004,USER004,170564,DEV12,Chennai,Zomato,UPI,2026-03-06 07:24:45.774315,51,2993,56.9876378215837,1,1,75,0.56607604,1
USER002,USER005,24371,DEV18,Mumbai,Unknown,ONLINE,2026-03-06 05:31:11.781849,31,7278,3.348584776037373,0,0,20,0.08178914,0
USER003,USER005,37256,DEV3,Delhi,Swiggy,UPI,2026-03-06 00:56:37.789369,16,3671,10.148733315172977,1,0,20,0.33311817,0
USER005,USER002,33958,DEV20,Delhi,Zomato,ONLINE,2026-03-06 11:40:01.797891,26,3691,9.200216743429964,1,0,20,0.41684902,0
USER002,USER001,144447,DEV1,Bangalore,Unknown,UPI,2026-03-05 22:16:41.805975,53,2951,48.94849203659776,1,0,60,0.55379725,1
USER005,USER003,57297,DEV12,Chennai,Amazon,CARD,2026-03-06 12:38:26.814001,53,4557,12.573403554970374,0,1,35,0.53215295,1
USER005,USER003,66245,DEV8,Delhi,Amazon,CARD,2026-03-06 12:16:06.821358,11,2960,22.38006756756757,0,0,40,0.62270564,1
USER001,USER005,58518,DEV5,Mumbai,Swiggy,CARD,2026-03-06 04:03:13.828889,8,5644,10.3681785967399,0,0,20,0.20958368,0
USER002,USER004,34255,DEV11,Bangalore,Amazon,UPI,2026-03-06 07:21:34.836912,7,4665,7.342979635584137,0,1,15,0.4101238,0
USER004,USER002,191723,DEV12,Hyderabad,Unknown,UPI,2026-03-06 16:21:59.845039,22,4890,39.20715746421268,0,0,40,0.23980749,0
USER004,USER003,188520,DEV7,Delhi,Amazon,ONLINE,2026-03-06 10:37:07.853064,16,5542,34.016600505232766,1,1,55,0.49921167,0
USER001,USER005,55158,DEV6,Hyderabad,Unknown,UPI,2026-03-06 02:51:39.860083,58,2761,19.977544367982613,0,0,40,0.43319365,0
USER001,USER005,49748,DEV12,Chennai,Flipkart,ONLINE,2026-03-06 12:38:16.868608,27,6124,8.123448726322666,1,1,35,0.5824197,1
USER001,USER005,188261,DEV5,Hyderabad,Swiggy,UPI,2026-03-05 20:48:08.876629,5,2633,71.50056969236613,1,0,40,0.2869512,0
USER002,USER005,25258,DEV9,Delhi,Paytm,UPI,2026-03-05 23:34:15.884643,8,2399,10.528553563984994,1,0,0,0.2768348,0
USER005,USER001,92984,DEV10,Bangalore,Amazon,UPI,2026-03-05 20:10:50.892205,50,2113,44.00567912920019,0,0,60,0.50124675,1
USER004,USER005,65707,DEV7,Chennai,Paytm,UPI,2026-03-06 10:07:28.899225,24,7564,8.686805922792173,0,1,55,0.57774746,1
USER005,USER002,187390,DEV1,Hyderabad,Flipkart,ONLINE,2026-03-06 03:56:56.906253,19,7702,24.330044144378082,0,1,75,0.52711016,1
USER002,USER002,132093,DEV14,Hyderabad,Swiggy,CARD,2026-03-05 21:13:12.913770,31,3780,34.945238095238096,0,0,60,0.34784764,0
USER002,USER005,34195,DEV12,Bangalore,Paytm,CARD,2026-03-05 20:44:40.922331,14,5616,6.0888532763532766,1,0,0,0.2699409,0
USER003,USER004,4286,DEV7,Hyderabad,Unknown,UPI,2026-03-06 07:19:27.930360,42,7113,0.6025586953465486,0,0,20,0.25017983,0
USER004,USER004,140062,DEV8,Hyderabad,Amazon,UPI,2026-03-06 09:21:48.938395,38,3418,40.97776477472206,1,0,60,0.46402434,0
USER005,USER004,49799,DEV2,Hyderabad,Zomato,ONLINE,2026-03-06 19:19:20.945406,40,5000,9.9598,1,0,20,0.5050583,1
USER002,USER002,155284,DEV20,Mumbai,Zomato,ONLINE,2026-03-06 05:56:09.953819,34,4483,34.63841177782735,1,0,60,0.4164765,0
USER003,USER001,66946,DEV12,Mumbai,Paytm,CARD,2026-03-06 10:25:27.961344,54,5871,11.402827456991995,0,0,60,0.5150691,1
USER001,USER003,25902,DEV11,Mumbai,Amazon,CARD,2026-03-06 11:01:47.968860,37,6092,4.251805646749836,1,1,35,0.3997749,0
USER003,USER005,60498,DEV10,Mumbai,Amazon,CARD,2026-03-06 06:05:57.976385,34,2040,29.655882352941177,0,0,60,0.5966408,1
